Host_protein	Pathogen_Protein	Host_taxid	Pathogen_taxid
Q09472	P04020	taxid:9606	taxid:10580
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P04608	taxid:9606	taxid:11706
Q09472	P06428	taxid:9606	taxid:10579
Q09472	P06462	taxid:9606	taxid:10600
Q09472	P06463	taxid:9606	taxid:333761
Q09472	P06921	taxid:9606	taxid:333923
Q09472	Q1HVG0	taxid:9606	taxid:82830
Q09472	Q4U0X7	taxid:9606	taxid:406769
Q09472	Q69022	taxid:9606	taxid:82830
Q09472	Q6SWA0	taxid:9606	taxid:295027
Q09472	Q76QC2	taxid:9606	taxid:11963
Q09472	Q76QC2	taxid:9606	taxid:11963
Q09472	Q77Q82	taxid:9606	taxid:37296
Q09472	Q81983	taxid:9606	taxid:333923
Q09666	P03427	taxid:9606	taxid:381518
Q09666	P03431	taxid:9606	taxid:211044
Q09666	P03452	taxid:9606	taxid:211044
Q09666	P03454	taxid:9606	taxid:381518
Q09666	P03470	taxid:9606	taxid:381518
Q09666	P03496	taxid:9606	taxid:211044
Q09666	P03508	taxid:9606	taxid:211044
Q09666	P05777	taxid:9606	taxid:381518
Q09666	P05780	taxid:9606	taxid:381518
Q09666	P06821	taxid:9606	taxid:211044
Q09666	P06927	taxid:9606	taxid:333760
Q09666	P09992	taxid:9606	taxid:11624
Q09666	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q09666	P15659	taxid:9606	taxid:381518
Q09666	P15682	taxid:9606	taxid:381518
Q09666	Q9ICL0	taxid:9606	taxid:10623
Q09666	Q9ICL0	taxid:9606	taxid:10623
Q09666	Q9ICL0	taxid:9606	taxid:10623
Q0ZGT2	F5HHL7	taxid:9606	taxid:295027
Q0ZGT2	Q6SWC7	taxid:9606	taxid:295027
Q0ZGT2	Q6SWD3	taxid:9606	taxid:295027
Q10469	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q10469	F5HAR3	taxid:9606	taxid:295027
Q10469	P0DTC3	taxid:9606	taxid:2697049
Q10469	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q10471	K9N638-PRO_0000422463	taxid:9606	taxid:1263720
Q10471	P06460	taxid:9606	taxid:10600
Q10471	P0DTC3	taxid:9606	taxid:2697049
Q10471	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q10471	Q98146	taxid:9606	taxid:868565
Q10471	Q9NRS4	taxid:9606	taxid:9606
Q10567	P04601	taxid:9606	taxid:11706
Q10567	P04601	taxid:9606	taxid:11706
Q10567	P0DTC3	taxid:9606	taxid:2697049
Q10567	P0DTD1-PRO_0000449627	taxid:9606	taxid:2697049
Q10567	Q01628	taxid:9606	taxid:9606
Q10570	A0A024B7W1-PRO_0000443032	taxid:9606	taxid:2043570
Q10570	F5HGG3	taxid:9606	taxid:295027
Q10570	P03428	taxid:9606	taxid:211044
Q10570	P03496	taxid:9606	taxid:211044
Q10570	P03508	taxid:9606	taxid:211044
Q10570	Q05323	taxid:9606	taxid:128952
Q10570	Q32ZE1-PRO_0000435842	taxid:9606	taxid:64320
Q10570	V9LLT8	taxid:9606	taxid:295027
Q10589	B4URF0	taxid:9606	taxid:381518
Q10589	P03087	taxid:9606	taxid:1891767
Q10589	P03087	taxid:9606	taxid:1891767
Q10713	P0DTC5	taxid:9606	taxid:2697049
Q10713	P0DTC5	taxid:9606	taxid:2697049
Q10713	Q1K9H5	taxid:9606	taxid:381518
Q10713	Q80H93	taxid:9606	taxid:694009
Q10713	Q80H93	taxid:9606	taxid:694009
Q12768	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
Q12768	P17383	taxid:9606	taxid:10585
Q12846	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q12846	B9UPF3	taxid:9606	taxid:10580
Q12846	F5HDD3	taxid:9606	taxid:295027
Q12846	F5HE74	taxid:9606	taxid:295027
Q12846	H9EJ66	taxid:9606	taxid:277944
Q12846	P06792	taxid:9606	taxid:333761
Q12846	P0C737	taxid:9606	taxid:82830
Q12846	P0DTC3	taxid:9606	taxid:2697049
Q12846	P0DTD8	taxid:9606	taxid:2697049
Q12846	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q12846	Q7TFA1	taxid:9606	taxid:694009
Q12849	F5HC97	taxid:9606	taxid:295027
Q12849	P03430	taxid:9606	taxid:381518
Q12849	P03470	taxid:9606	taxid:381518
Q12849	P05777	taxid:9606	taxid:381518
Q12849	P08411-PRO_0000446658	taxid:9606	taxid:11033
Q12849	P0DTC3	taxid:9606	taxid:2697049
Q12849	P0DTC9	taxid:9606	taxid:2697049
Q12849	P15659	taxid:9606	taxid:381518
Q12849	P15682	taxid:9606	taxid:381518
Q12849	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q12849	Q05127	taxid:9606	taxid:128952
Q12904	O95985	taxid:9606	taxid:9606
Q12904	O95985	taxid:9606	taxid:9606
Q12904	P03468	taxid:9606	taxid:211044
Q12904	P05780	taxid:9606	taxid:381518
Q12904	P07711	taxid:9606	taxid:9606
Q12904	P07711	taxid:9606	taxid:9606
Q12904	P0DTF1	taxid:9606	taxid:2697049
Q12904	P13164	taxid:9606	taxid:9606
Q12904	P27487	taxid:9606	taxid:9606
Q12904	P27487	taxid:9606	taxid:9606
Q12904	Q01628	taxid:9606	taxid:9606
Q12904	Q05320	taxid:9606	taxid:128952
Q12904	Q20MH8	taxid:9606	taxid:381518
Q12904	Q86T26	taxid:9606	taxid:9606
Q12904	Q8WXI8	taxid:9606	taxid:9606
Q12904	Q99IB8-PRO_0000045597	taxid:9606	taxid:356411
Q12904	Q99IB8-PRO_0000045599	taxid:9606	taxid:356411
Q12904	Q9ULY5	taxid:9606	taxid:9606
Q12905	A0A218M2D5	taxid:9606	taxid:11624
Q12905	P03427	taxid:9606	taxid:381518
Q12905	P03430	taxid:9606	taxid:381518
Q12905	P03470	taxid:9606	taxid:381518
Q12905	P04620	taxid:9606	taxid:11686
Q12905	P05777	taxid:9606	taxid:381518
Q12905	P05780	taxid:9606	taxid:381518
Q12905	P0DTC5	taxid:9606	taxid:2697049
Q12905	P0DTD1-PRO_0000449623	taxid:9606	taxid:2697049
Q12905	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q12905	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q12905	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q12905	P15659	taxid:9606	taxid:381518
Q12905	P15682	taxid:9606	taxid:381518
Q12905	P17388	taxid:9606	taxid:10585
Q12905	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q12905	Q9WMX2-PRO_0000037550	taxid:9606	taxid:333284
Q12905	Q9WMX2-PRO_0000037550	taxid:9606	taxid:333284
Q12906	A0A218M2D5	taxid:9606	taxid:11624
Q12906	F5CGQ0	taxid:9606	taxid:997555
Q12906	F5HH39	taxid:9606	taxid:295027
Q12906	F7V998	taxid:9606	taxid:295027
Q12906	F7V999	taxid:9606	taxid:295027
Q12906	O92551	taxid:9606	taxid:380337
Q12906	P03427	taxid:9606	taxid:381518
Q12906	P03430	taxid:9606	taxid:381518
Q12906	P03431	taxid:9606	taxid:211044
Q12906	P03466	taxid:9606	taxid:211044
Q12906	P03470	taxid:9606	taxid:381518
Q12906	P03496	taxid:9606	taxid:211044
Q12906	P04620	taxid:9606	taxid:11686
Q12906	P05777	taxid:9606	taxid:381518
Q12906	P15682	taxid:9606	taxid:381518
Q12906	P19712-PRO_0000038050	taxid:9606	taxid:11097
Q12906	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q12906	Q0A2H0	taxid:9606	taxid:402527
Q12906	Q1HVI8	taxid:9606	taxid:82830
Q12906	Q20MH3	taxid:9606	taxid:381518
Q12906	Q20MH3	taxid:9606	taxid:381518
Q12906	Q2PJP0	taxid:9606	taxid:363744
Q12906	Q3SBS4	taxid:9606	taxid:329599
Q12906	Q6DP93	taxid:9606	taxid:644788
Q12906	Q6QT26	taxid:9606	taxid:261268
Q12906	Q6VE52	taxid:9606	taxid:251307
Q12906	Q89268	taxid:9606	taxid:648242
Q12906	Q8AZK7	taxid:9606	taxid:10377
Q12906	Q9E7P0	taxid:9606	taxid:11060
Q12906	V9LMM7	taxid:9606	taxid:295027
Q12907	A0A6B9W2G5	taxid:9606	taxid:2697049
Q12907	B4URF0	taxid:9606	taxid:381518
Q12907	P04578	taxid:9606	taxid:11706
Q12907	P04578	taxid:9606	taxid:11706
Q12907	P0C6X7-PRO_0000037314	taxid:9606	taxid:694009
Q12907	P0DTC3	taxid:9606	taxid:2697049
Q12907	P0DTC3	taxid:9606	taxid:2697049
Q12907	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q12907	P0DTD1-PRO_0000449625	taxid:9606	taxid:2697049
Q12907	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
Q12907	P0DTD8	taxid:9606	taxid:2697049
Q12907	P0DTD8	taxid:9606	taxid:2697049
Q12907	Q77M19	taxid:9606	taxid:132487
Q12907	Q7TFA1	taxid:9606	taxid:694009
Q12931	A0A6B9W2G5	taxid:9606	taxid:2697049
Q12931	P06821	taxid:9606	taxid:211044
Q12931	P0DTC4	taxid:9606	taxid:2697049
Q12931	P0DTC8	taxid:9606	taxid:2697049
Q12931	P0DTC8	taxid:9606	taxid:2697049
Q12931	P0DTD1-PRO_0000449633	taxid:9606	taxid:2697049
Q12931	P0DTD2	taxid:9606	taxid:2697049
Q12931	P0DTD2	taxid:9606	taxid:2697049
Q12931	P0DTD8	taxid:9606	taxid:2697049
Q12931	P24835	taxid:9606	taxid:10588
Q12931	Q77M19	taxid:9606	taxid:132487
Q12959	K9UT94	taxid:9606	taxid:10376
Q12959	P03126	taxid:9606	taxid:333760
Q12959	P03126	taxid:9606	taxid:333760
Q12959	P03126	taxid:9606	taxid:333760
Q12959	P06463	taxid:9606	taxid:333761
Q12959	P06463	taxid:9606	taxid:333761
Q12959	P0DTC3	taxid:9606	taxid:2697049
Q12959	P0DTC5	taxid:9606	taxid:2697049
Q12959	P59632	taxid:9606	taxid:694009
Q12981	P04492	taxid:9606	taxid:28282
Q12981	P29991-PRO_0000037944	taxid:9606	taxid:31635
Q12981	Q86T26	taxid:9606	taxid:9606
Q12983	A0A6Q8PH84	taxid:9606	taxid:9606
Q12983	O95166	taxid:9606	taxid:9606
Q12983	P03247	taxid:9606	taxid:10515
Q12983	P03466	taxid:9606	taxid:211044
Q12983	P04492	taxid:9606	taxid:28282
Q12983	P36710	taxid:9606	taxid:28282
Q12983	P36710	taxid:9606	taxid:28282
Q12983	P36710	taxid:9606	taxid:28282
Q12983	Q13286	taxid:9606	taxid:9606
Q12983	Q1K9H2	taxid:9606	taxid:381518
Q12983	Q66479-PRO_0000039498	taxid:9606	taxid:103922
Q12983	Q91B85-PRO_0000441424	taxid:9606	taxid:172148
Q12983	Q96NL1	taxid:9606	taxid:9606
Q12983	Q9BXW4	taxid:9606	taxid:9606
Q12983	Q9GZQ8	taxid:9606	taxid:9606
Q12983	Q9WMX2	taxid:9606	taxid:333284
Q13011	P03428	taxid:9606	taxid:211044
Q13011	P17386	taxid:9606	taxid:10585
Q13015	P03452	taxid:9606	taxid:211044
Q13015	P03468	taxid:9606	taxid:211044
Q13015	P03496	taxid:9606	taxid:211044
Q13015	P17385	taxid:9606	taxid:10585
Q13015	Q2Q067	taxid:9606	taxid:11908
Q13015	Q2Q067	taxid:9606	taxid:11908
Q13015	Q77M19	taxid:9606	taxid:132487
Q13057	F5HC79	taxid:9606	taxid:295027
Q13057	F5HE44	taxid:9606	taxid:295027
Q13084	A0A024B7W1-PRO_0000443019	taxid:9606	taxid:2043570
Q13084	H9EJ66	taxid:9606	taxid:277944
Q13084	P06929	taxid:9606	taxid:10583
Q13084	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q13085	P0DTD1-PRO_0000449629	taxid:9606	taxid:2697049
Q13105	F5CGQ0	taxid:9606	taxid:997555
Q13105	Q0A2H0	taxid:9606	taxid:402527
Q13105	Q2PJP0	taxid:9606	taxid:363744
Q13105	Q2PJP1	taxid:9606	taxid:363744
Q13105	Q6DP93	taxid:9606	taxid:644788
Q13105	Q6DPA0	taxid:9606	taxid:284213
Q13105	Q6VE52	taxid:9606	taxid:251307
Q13105	Q88489	taxid:9606	taxid:11084
Q13105	Q91B85-PRO_0000441424	taxid:9606	taxid:172148
Q13105	R9WKI0	taxid:9606	taxid:1343791
Q13114	P03129	taxid:9606	taxid:333760
Q13114	P03230	taxid:9606	taxid:10377
Q13114	P03230	taxid:9606	taxid:10377
Q13114	Q1HVB3	taxid:9606	taxid:82830
Q13114	Q1HVB3	taxid:9606	taxid:82830
Q13114	Q1HVB3	taxid:9606	taxid:82830
Q13114	Q1HVB3	taxid:9606	taxid:82830
Q13114	Q98325	taxid:9606	taxid:10280
Q13131	P06932	taxid:9606	taxid:333923
Q13148	A0A6B9W2G5	taxid:9606	taxid:2697049
Q13148	P03129	taxid:9606	taxid:333760
Q13148	P03468	taxid:9606	taxid:211044
Q13148	P03496	taxid:9606	taxid:211044
Q13148	P05777	taxid:9606	taxid:381518
Q13148	P06821	taxid:9606	taxid:211044
Q13148	P08411-PRO_0000041229	taxid:9606	taxid:11033
Q13148	P08411-PRO_0000446658	taxid:9606	taxid:11033
Q13148	P0DTC8	taxid:9606	taxid:2697049
Q13148	P0DTD8	taxid:9606	taxid:2697049
Q13148	P15682	taxid:9606	taxid:381518
Q13148	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q13148	Q1K9H2	taxid:9606	taxid:381518
Q13148	Q9WMX2	taxid:9606	taxid:333284
Q13148	Q9WMX2	taxid:9606	taxid:333284
Q13153	P04601	taxid:9606	taxid:11706
Q13153	P04601	taxid:9606	taxid:11706
Q13153	P04601	taxid:9606	taxid:11706
Q13162	A0A6B9W2G5	taxid:9606	taxid:2697049
Q13162	P0DTC8	taxid:9606	taxid:2697049
Q13162	P0DTD1-PRO_0000449631	taxid:9606	taxid:2697049
Q13162	P0DTD3	taxid:9606	taxid:2697049
Q13162	P0DTD3	taxid:9606	taxid:2697049
Q13162	P0DTF1	taxid:9606	taxid:2697049
Q13162	P14357	taxid:9606	taxid:10254
Q13162	Q2HRC6	taxid:9606	taxid:868565
Q13185	P03086	taxid:9606	taxid:10632
Q13185	P03086	taxid:9606	taxid:10632
Q13185	P03211	taxid:9606	taxid:10377
Q13185	P03211	taxid:9606	taxid:10377
Q13185	P05780	taxid:9606	taxid:381518
Q13185	P15682	taxid:9606	taxid:381518
Q13185	Q69022	taxid:9606	taxid:82830
Q13185	Q82506	taxid:9606	taxid:381518
Q13190	O15393	taxid:9606	taxid:9606
Q13190	P03496	taxid:9606	taxid:211044
Q13190	P03496	taxid:9606	taxid:211044
Q13190	P0DTD8	taxid:9606	taxid:2697049
Q13190	Q7TFA1	taxid:9606	taxid:694009
Q13190	Q86T26	taxid:9606	taxid:9606
Q13190	Q9NRS4	taxid:9606	taxid:9606
Q13200	B4URF7	taxid:9606	taxid:381518
Q13200	P03427	taxid:9606	taxid:381518
Q13200	P03428	taxid:9606	taxid:211044
Q13200	P03430	taxid:9606	taxid:381518
Q13200	P03454	taxid:9606	taxid:381518
Q13200	P03468	taxid:9606	taxid:211044
Q13200	P03470	taxid:9606	taxid:381518
Q13200	P04578	taxid:9606	taxid:11706
Q13200	P05777	taxid:9606	taxid:381518
Q13200	P05780	taxid:9606	taxid:381518
Q13200	P06821	taxid:9606	taxid:211044
Q13200	P15659	taxid:9606	taxid:381518
Q13200	P15682	taxid:9606	taxid:381518
Q13200	P29990-PRO_0000037929	taxid:9606	taxid:31634
Q13200	Q1HVI8	taxid:9606	taxid:82830
Q13200	Q20MH0	taxid:9606	taxid:381518
Q13200	Q77M19	taxid:9606	taxid:132487
Q13200	Q89268	taxid:9606	taxid:648242
Q13200	Q8AZK7	taxid:9606	taxid:10377
Q13200	Q8AZK7	taxid:9606	taxid:10377
Q13200	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
Q13217	A0A6B9W2G5	taxid:9606	taxid:2697049
Q13217	P03468	taxid:9606	taxid:211044
Q13217	P04578	taxid:9606	taxid:11706
Q13217	P27487	taxid:9606	taxid:9606
Q13217	P27487	taxid:9606	taxid:9606
Q13227	P03120	taxid:9606	taxid:333760
Q13227	P03122	taxid:9606	taxid:337052
Q13227	P03126	taxid:9606	taxid:333760
Q13227	P03126	taxid:9606	taxid:333760
Q13227	P04019	taxid:9606	taxid:10580
Q13227	P06422	taxid:9606	taxid:10579
Q13227	P06423	taxid:9606	taxid:10586
Q13227	P06462	taxid:9606	taxid:10600
Q13227	P06462	taxid:9606	taxid:10600
Q13227	P06462	taxid:9606	taxid:10600
Q13227	P06462	taxid:9606	taxid:10600
Q13227	P06462	taxid:9606	taxid:10600
Q13227	P06463	taxid:9606	taxid:333761
Q13227	P06463	taxid:9606	taxid:333761
Q13227	P06463	taxid:9606	taxid:333761
Q13227	P06463	taxid:9606	taxid:333761
Q13227	P06921	taxid:9606	taxid:333923
Q13227	P06929	taxid:9606	taxid:10583
Q13227	P06929	taxid:9606	taxid:10583
Q13227	P06930	taxid:9606	taxid:333923
Q13227	P06930	taxid:9606	taxid:333923
Q13227	P11158	taxid:9606	taxid:10254
Q13227	P14079	taxid:9606	taxid:11927
Q13227	P17367	taxid:9606	taxid:10254
Q13227	P24830	taxid:9606	taxid:10588
Q13227	P36778	taxid:9606	taxid:10614
Q13227	P36780	taxid:9606	taxid:10621
Q13227	P69722	taxid:9606	taxid:11679
Q13227	Q0A2H1	taxid:9606	taxid:402527
Q13227	Q20MH4	taxid:9606	taxid:381518
Q13227	Q2PJP0	taxid:9606	taxid:363744
Q13227	Q2PJP1	taxid:9606	taxid:363744
Q13227	Q6DP93	taxid:9606	taxid:644788
Q13227	Q6DP94	taxid:9606	taxid:644788
Q13227	Q6SWA3	taxid:9606	taxid:295027
Q13227	Q9WMX2-PRO_0000037551	taxid:9606	taxid:333284
Q13227	Q9WMX2-PRO_0000037551	taxid:9606	taxid:333284
Q13227	R9WKI0	taxid:9606	taxid:1343791
Q13232	A0A6B9W2G5	taxid:9606	taxid:2697049
Q13232	O14786	taxid:9606	taxid:9606
Q13232	P0C6Z1	taxid:9606	taxid:82830
Q13232	P0DTC3	taxid:9606	taxid:2697049
Q13232	P0DTC5	taxid:9606	taxid:2697049
Q13232	P0DTC5	taxid:9606	taxid:2697049
Q13232	P0DTC5	taxid:9606	taxid:2697049
Q13232	P0DTC8	taxid:9606	taxid:2697049
Q13232	P0DTC8	taxid:9606	taxid:2697049
Q13232	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q13232	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q13232	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
Q13232	P0DTD1-PRO_0000449627	taxid:9606	taxid:2697049
Q13232	P0DTD1-PRO_0000449630	taxid:9606	taxid:2697049
Q13232	P0DTD2	taxid:9606	taxid:2697049
Q13232	P0DTD2	taxid:9606	taxid:2697049
Q13232	P0DTF1	taxid:9606	taxid:2697049
Q13232	P14335	taxid:9606	taxid:11078
Q13232	Q5ERI7	taxid:9606	taxid:11082
Q13232	Q86T26	taxid:9606	taxid:9606
Q13232	Q9E7P0	taxid:9606	taxid:11060
Q13232	Q9NRS4	taxid:9606	taxid:9606
Q13242	F5HC97	taxid:9606	taxid:295027
Q13242	O95985	taxid:9606	taxid:9606
Q13242	P04620	taxid:9606	taxid:11686
Q13242	P0DTD1-PRO_0000449621	taxid:9606	taxid:2697049
Q13242	P15682	taxid:9606	taxid:381518
Q13242	P19811	taxid:9606	taxid:299386
Q13242	P24835	taxid:9606	taxid:10588
Q13242	Q1K9H2	taxid:9606	taxid:381518
Q13283	K9N4V7	taxid:9606	taxid:1263720
Q13283	O95985	taxid:9606	taxid:9606
Q13283	P03315-PRO_0000041311	taxid:9606	taxid:11033
Q13283	P03427	taxid:9606	taxid:381518
Q13283	P03430	taxid:9606	taxid:381518
Q13283	P03454	taxid:9606	taxid:381518
Q13283	P03470	taxid:9606	taxid:381518
Q13283	P05777	taxid:9606	taxid:381518
Q13283	P08411-PRO_0000041229	taxid:9606	taxid:11033
Q13283	P08411-PRO_0000446658	taxid:9606	taxid:11033
Q13283	P0C6U8	taxid:9606	taxid:694009
Q13283	P0C6X7	taxid:9606	taxid:694009
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P0DTC9	taxid:9606	taxid:2697049
Q13283	P15130	taxid:9606	taxid:11137
Q13283	P15682	taxid:9606	taxid:381518
Q13283	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q13283	P33469	taxid:9606	taxid:31631
Q13283	P59595	taxid:9606	taxid:694009
Q13283	P59595	taxid:9606	taxid:694009
Q13283	Q1I2B2	taxid:9606	taxid:381518
Q13283	Q3I5I7	taxid:9606	taxid:349344
Q13283	Q5MQC6	taxid:9606	taxid:443239
Q13283	Q6Q1R8	taxid:9606	taxid:277944
Q13283	Q6S8E1	taxid:9606	taxid:694009
Q13286	F5HE74	taxid:9606	taxid:295027
Q13308	B9UPF3	taxid:9606	taxid:10580
Q13308	F5HD92	taxid:9606	taxid:295027
Q13308	F5HDK1	taxid:9606	taxid:295027
Q13308	F5HET1	taxid:9606	taxid:295027
Q13308	K9UT94	taxid:9606	taxid:10376
Q13308	O15393	taxid:9606	taxid:9606
Q13308	O15393	taxid:9606	taxid:9606
Q13308	P03246	taxid:9606	taxid:28285
Q13308	P06460	taxid:9606	taxid:10600
Q13308	P0C6Z1	taxid:9606	taxid:82830
Q13308	P0C788	taxid:9606	taxid:868565
Q13308	P0DTC5	taxid:9606	taxid:2697049
Q13308	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q13308	Q86T26	taxid:9606	taxid:9606
Q13308	Q86T26	taxid:9606	taxid:9606
Q13308	Q9NRS4	taxid:9606	taxid:9606
Q13308	Q9NRS4	taxid:9606	taxid:9606
Q13315	P03433	taxid:9606	taxid:211044
Q13315	P0DTC7	taxid:9606	taxid:2697049
Q13315	P59635	taxid:9606	taxid:694009
Q13323	P03246	taxid:9606	taxid:28285
Q13323	P04492	taxid:9606	taxid:28282
Q13323	P04492	taxid:9606	taxid:28282
Q13323	P04492	taxid:9606	taxid:28282
Q13323	P04492	taxid:9606	taxid:28282
Q13323	P0C6Z1	taxid:9606	taxid:82830
Q13323	P0C6Z1	taxid:9606	taxid:82830
Q13323	P0C6Z1	taxid:9606	taxid:82830
Q13323	P36710	taxid:9606	taxid:28282
Q13347	B4URF7	taxid:9606	taxid:381518
Q13347	P03129	taxid:9606	taxid:333760
Q13347	P03454	taxid:9606	taxid:381518
Q13347	P03470	taxid:9606	taxid:381518
Q13347	P04620	taxid:9606	taxid:11686
Q13347	P05777	taxid:9606	taxid:381518
Q13347	P0C6X7-PRO_0000037310	taxid:9606	taxid:694009
Q13347	P0DTD1-PRO_0000449619	taxid:9606	taxid:2697049
Q13347	P15682	taxid:9606	taxid:381518
Q13347	P19712-PRO_0000038050	taxid:9606	taxid:11097
Q13347	Q77M19	taxid:9606	taxid:132487
Q13393	F5HCK7	taxid:9606	taxid:295027
Q13393	F5HDK1	taxid:9606	taxid:295027
Q13404	F5HB52	taxid:9606	taxid:295027
Q13404	F5HC79	taxid:9606	taxid:295027
Q13404	F5HDD3	taxid:9606	taxid:295027
Q13404	F5HGU6	taxid:9606	taxid:295027
Q13404	P08393	taxid:9606	taxid:10299
Q13404	Q6SW87	taxid:9606	taxid:295027
Q13404	Q6SWD3	taxid:9606	taxid:295027
Q13405	P03470	taxid:9606	taxid:381518
Q13405	P03496	taxid:9606	taxid:211044
Q13405	P15682	taxid:9606	taxid:381518
Q13405	P29991-PRO_0000037936	taxid:9606	taxid:31635
Q13405	Q1K9H2	taxid:9606	taxid:381518
Q13405	Q99IB8-PRO_0000045592	taxid:9606	taxid:356411
Q13409	A0A288CFT1	taxid:9606	taxid:11706
Q13409	F5HB52	taxid:9606	taxid:295027
Q13409	P0DTC3	taxid:9606	taxid:2697049
Q13409	P59596	taxid:9606	taxid:694009
Q13423	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q13423	A0A6B9W2G5	taxid:9606	taxid:2697049
Q13423	K9N638-PRO_0000422463	taxid:9606	taxid:1263720
Q13423	O14786	taxid:9606	taxid:9606
Q13423	P0DTC3	taxid:9606	taxid:2697049
Q13423	P0DTC7	taxid:9606	taxid:2697049
Q13423	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q13423	P0DTD1-PRO_0000449620	taxid:9606	taxid:2697049
Q13423	P0DTD1-PRO_0000449624	taxid:9606	taxid:2697049
Q13423	P0DTD1-PRO_0000449626	taxid:9606	taxid:2697049
Q13423	P0DTD1-PRO_0000449627	taxid:9606	taxid:2697049
Q13423	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q13438	A0A097PIH4	taxid:9606	taxid:11053
Q13438	K9N7C7-PRO_0000422453	taxid:9606	taxid:1263720
Q13438	O09234	taxid:9606	taxid:31634
Q13438	P03427	taxid:9606	taxid:381518
Q13438	P03454	taxid:9606	taxid:381518
Q13438	P04578	taxid:9606	taxid:11706
Q13438	P04578	taxid:9606	taxid:11706
Q13438	P0DTC7-PRO_0000449654	taxid:9606	taxid:2697049
Q13438	P0DTC8	taxid:9606	taxid:2697049
Q13438	P27915	taxid:9606	taxid:408870
Q13438	P27915-PRO_0000037996	taxid:9606	taxid:408870
Q13438	P29991-PRO_0000308279	taxid:9606	taxid:31635
Q13438	P36827	taxid:9606	taxid:333763
Q13438	Q2HRB6	taxid:9606	taxid:868565
Q13438	Q58HT7	taxid:9606	taxid:408686
Q13438	Q58HT7-PRO_0000268112	taxid:9606	taxid:408686
Q13438	Q99IB8-PRO_0000045596	taxid:9606	taxid:356411
Q13438	Q9WMX2-PRO_0000037552	taxid:9606	taxid:333284
Q13445	A0A024B7W1-PRO_0000443029	taxid:9606	taxid:2043570
Q13445	F5HB41	taxid:9606	taxid:295027
Q13445	P03087	taxid:9606	taxid:1891767
Q13445	P03427	taxid:9606	taxid:381518
Q13445	P05777	taxid:9606	taxid:381518
Q13445	P05780	taxid:9606	taxid:381518
Q13445	Q32ZE1-PRO_0000435839	taxid:9606	taxid:64320
Q13451	F5HG51	taxid:9606	taxid:295027
Q13451	Q9WMX2-PRO_0000037552	taxid:9606	taxid:333284
Q13451	Q9WMX2-PRO_0000037552	taxid:9606	taxid:333284
Q13454	P04578	taxid:9606	taxid:11706
Q13454	P0DTD8	taxid:9606	taxid:2697049
Q13454	P29996	taxid:9606	taxid:31762
Q13454	Q7TFA1	taxid:9606	taxid:694009
Q13488	F5HDE7	taxid:9606	taxid:295027
Q13488	H9EJ66	taxid:9606	taxid:277944
Q13488	P06428	taxid:9606	taxid:10579
Q13488	P0DTD8	taxid:9606	taxid:2697049
Q13488	Q7TFA1	taxid:9606	taxid:694009
Q13492	P0DTC3	taxid:9606	taxid:2697049
Q13492	P0DTC4	taxid:9606	taxid:2697049
Q13492	P0DTC5	taxid:9606	taxid:2697049
Q13501	P03129	taxid:9606	taxid:333760
